rank,name,birthyear,begin,female,education,edu,edu_year,nation,eth_han,birth_prov,birth_city,purge,fwhr1,mouth_width,nose_width,nose_length,nwhr,eyebrow_position,foreheadr,lip_thickness,eyesize,chin_length,chin_width,flength,gdp,connections,attractiveness,competence,aggressiveness,trustworthiness,latitude,longitude,weighted_avg_gdp_growth_rate,weighted_avg_gdp,weighted_avg_fiscal_growth_rate,weighted_avg_fiscal_revenue,avg_gdp_growth_rate_t_plus_2,avg_fiscal_growth_rate_t_plus_2
1,常丽虹,1962/9/1,2015/11/1,1,硕士,2,18,汉族,1,河北省,保定市,0,2.274469983,0.338299748,0.169833881,0.28002012,0.606505991,0.128258298,0.251280555,0.076055612,0.103046601,0.182664548,-0.371005427,0.360015612,-0.037208327,0,2.773753762,3.33351022,2.71920085,3.21547848,38.8579735,115.490696,0.027044317,146.0925933,0.049314637,10396.91714,0.078548404,-0.08269504
1,常书铭,1973/3/1,2019/4/1,0,博士,2,22,汉族,1,山西省,晋城市,0,2.199621464,0.268960979,0.144277269,0.269230626,0.535887282,0.143853514,0.252599458,0.087084902,0.087097107,0.179558874,-0.353852081,0.343641651,-0.04550076,3.794520548,2.737007916,3.12448436,2.867254496,2.975767851,35.4913132,112.8454497,0.006027397,146.44,0.047559368,17247.135,,0.049435149
1,常志刚,1968/9/1,2017/5/1,0,硕士,2,18,蒙古族,0,内蒙古自治区,呼和浩特市,0,2.257323511,0.279819945,0.155677871,0.274338986,0.56746536,0.12589787,0.251607503,0.087126544,0.096367379,0.181825644,-0.385484778,0.357965385,0.043738554,0,2.935597777,3.144297659,3.017313957,3.036349833,40.8337963,111.6730788,0.086766928,80.90666667,0.008999152,5692.194,,-0.026986368
1,常正国,1964/10/1,2011/2/1,0,硕士,2,18,汉族,1,甘肃省,白银市,0,2.130618668,0.290309018,0.150707753,0.282723708,0.533056652,0.124672887,0.263683627,0.089266301,0.095425846,0.177101264,-0.378892543,0.36754583,0.04457087,0,2.926889896,3.127273381,2.774275064,3.005640626,36.5451563,104.1355419,0.161991773,22.08104333,0.305352332,1338.743333,0.34917889,0.703917316
1,庄兆林,1969/2/1,2018/4/1,0,硕士,2,18,汉族,1,江苏省,扬州市,0,2.299202687,0.298053794,0.163288964,0.260892721,0.625885474,0.13782733,0.252571194,0.091380594,0.092667018,0.179466548,-0.362184437,0.331646339,-0.009173688,0,2.951669614,3.019798835,2.802034299,3.199238618,32.3968554,119.4077658,0.041094904,707.545,0.011329118,50341.595,0.083570804,-0.084356816
1,庄礼祥,1946/8/1,1998/1/1,0,本科,1,16,汉族,1,广东省,揭阳市,0,2.582148392,0.313827397,0.171475521,0.257776065,0.665211181,0.132664226,0.261031362,0.091828741,0.107268088,0.191201822,-0.385135839,0.324783524,-0.132504146,0,2.530274868,2.98911953,3.021490018,2.994773229,23.553156,116.3680354,0.010227007,45.61680667,,,,
1,庄稼汉,1963/10/1,2015/2/1,0,硕士,2,18,汉族,1,福建省,泉州市,0,2.357124247,0.303559886,0.168512898,0.272051686,0.61941501,0.133830089,0.25927686,0.078668611,0.102455935,0.188158263,-0.382098,0.35574473,0.019013298,0,2.935671806,2.991916037,2.604200029,2.880191135,24.8755492,118.6723605,0.122044181,400.1431589,0.023141241,54157.3128,0.227342056,0.086026836
1,庄长兴,1962/11/1,2008/2/1,0,硕士,2,18,汉族,1,陕西省,汉中市,0,2.271536071,0.297670094,0.162366458,0.269982203,0.601396893,0.130308936,0.24423784,0.079915796,0.096493591,0.186708249,-0.372364904,0.3454771,0.00713159,5.005479452,2.802089262,3.147226906,2.788493681,3.349502611,33.171124,107.045009,0.179888914,108.4884148,0.289734922,4584.996121,0.360811796,0.637580718
1,应代明,1954/7/1,1999/10/1,0,硕士,2,18,汉族,1,湖北省,宜昌市,0,2.288952329,0.326601018,0.171159662,0.285465472,0.599580959,0.12463635,0.251864605,0.088170839,0.102487177,0.177710152,-0.381555275,0.361193251,-0.056474056,0,2.923571348,2.858244419,2.836705804,3.12515831,30.694088,111.2803074,0.135208923,57.68503286,0.169444122,1923.326812,0.31095524,0.454617562
1,庞国梅,1967/10/1,2011/10/1,1,硕士,2,18,汉族,1,广东省,湛江市,0,2.381268496,0.311280826,0.162721651,0.269450685,0.603901421,0.12414138,0.24702829,0.091216116,0.0979839,0.186061026,-0.37489292,0.342279397,-0.036103614,0,2.731408238,3.188370347,2.585746408,3.42160219,21.2737079,110.3548318,0.058469995,128.4028837,0.074953579,9646.024732,0.131381283,0.20607821
1,庞家钰,1944/4/1,1998/2/1,0,本科,1,16,汉族,1,山东省,泰安市,1,2.330578512,0.310447761,0.173134328,0.286567164,0.604166667,0.120895522,0.242420874,0.080597015,0.102985075,0.188059701,-0.394029851,0.36119403,-0.008901755,0,3.106940269,3.030969381,2.509106636,3.370197773,36.2002968,117.0809316,0.120192188,22.754118,,,,
1,庞庆波,1960/2/1,2015/11/1,0,硕士,2,18,汉族,1,,,0,2.376465004,0.287804757,0.166515071,0.280187358,0.594299015,0.115549168,0.251959321,0.084185573,0.103621899,0.190047261,-0.396722572,0.365916695,-0.416564234,0,2.438752681,2.964111507,2.819395423,3.228295445, , ,-0.058132941,67.27003333,-0.002330946,4127.755714,-0.116342248,0.033000754
1,康军,1964/1/1,2010/3/1,0,本科,1,16,汉族,1,甘肃省,临夏回族自治州,0,2.445396461,0.305284076,0.169684103,0.269091125,0.630582309,0.139531343,0.273119825,0.074322636,0.106496611,0.210662928,-0.399603639,0.343831471,-0.020727665,0,2.780412277,3.212326765,2.718579054,3.276982148,35.7003215,103.2791334,0.105429437,53.68678533,0.20704349,2376.381984,0.224561697,0.393464255
1,康志文,1958/8/1,2013/4/1,0,硕士,2,18,汉族,1,辽宁省,丹东市,0,2.266721553,0.282108001,0.153099212,0.278410259,0.549905067,0.132500356,0.247563009,0.082425982,0.094222416,0.170281105,-0.369288162,0.35706883,-0.027738144,0,2.906823337,3.064429939,2.725779951,3.375835299,40.128668,124.3863404,-0.009657691,52.6757651,0.015253421,3618.502314,-0.041688482,0.06517666
1,康涛,1963/4/1,2015/7/1,0,硕士,2,18,汉族,1,江苏省,镇江市,0,2.47644198,0.306577837,0.171005113,0.259810344,0.65819209,0.14258426,0.257984984,0.08509379,0.101872188,0.190657546,-0.369249683,0.329877198,0.010322996,6.005479452,2.524281502,2.655409733,2.671116511,3.257464329,32.1891959,119.4200069,0.10550687,839.4068716,0.045305934,45297.01024,0.214715401,0.048307691
1,廉素,1958/6/1,2011/2/1,0,本科,1,16,汉族,1,内蒙古自治区,鄂尔多斯市,0,2.44089126,0.314737419,0.161454639,0.267712892,0.603088771,0.133398703,0.261706215,0.075731882,0.100065959,0.217327141,-0.393720347,0.343258095,-0.010534578,0,3.03382473,3.36530323,2.703769064,3.220631552,39.4602947,108.8134284,0.071302909,382.2571393,0.067680301,40753.64,0.229097793,0.271074095
1,廖仁松,1963/9/1,2019/7/1,0,本科,1,16,汉族,1,四川省,成都市,0,2.200624539,0.259667722,0.135728391,0.271244036,0.500392167,0.132933781,0.248334322,0.08600065,0.082735911,0.176496619,-0.358556955,0.350334808,-0.007924626,0,2.659275651,3.086232424,2.772080541,3.010488451,30.6598628,104.0633717,0.038184623,79.265,0.045982143,5472.836667,,0.092035738
1,廖小军,1962/6/1,2010/5/1,0,博士,2,22,汉族,1,福建省,龙岩市,0,2.48648858,0.29940946,0.166078948,0.264028891,0.629018086,0.146568003,0.243891851,0.085466686,0.102523998,0.18159966,-0.374013644,0.338306274,0.018200248,0,2.950082858,2.975064437,2.714626471,3.131814798,25.0767425,117.0123483,0.134165143,124.5700476,0.155454538,8307.68931,0.367766904,0.572158293
1,廖少华,1960/11/1,2002/4/1,0,硕士,2,18,汉族,1,四川省,遂宁市,1,2.497812644,0.306006377,0.175285258,0.280617767,0.624640629,0.127620251,0.245655763,0.079860271,0.10490618,0.198989226,-0.392895858,0.343839326,0.096259777,0,2.303520679,2.835325599,2.787486732,2.905283689,30.5061493,105.574542,0.259180613,32.25868757,0.331965185,2528.067014,0.412938336,0.355743025
1,弘强,1953/11/1,2004/7/1,1,本科,1,16,汉族,1,河北省,石家庄市,0,2.212057231,0.295594963,0.149126715,0.269426173,0.553497508,0.124354146,0.248221273,0.083196003,0.090382364,0.178168964,-0.356284381,0.353513042,0.02856076,2.336986301,2.825936317,2.844279289,2.762244542,3.142286936,38.0429742,114.5088385,0.204332193,29.92608333,0.177978445,1771.32,0.448490077,0.386856872
1,张世军,1946/2/1,1996/3/1,0,本科,1,16,汉族,1,河南省,三门峡市,0,2.29254632,0.270814015,0.143897881,0.270938301,0.531109408,0.126074784,0.26024775,0.089334205,0.091709452,0.182537652,-0.3790818,0.350431144,-0.100740253,0,2.534978032,2.701390266,2.626518329,2.762079954,34.4228647,111.0489969,0.005976276,21.37696333,,,,
1,张之政,1964/1/1,2017/1/1,0,硕士,2,18,彝族,0,云南省,楚雄彝族自治州,0,2.080670179,0.274243928,0.152409526,0.280383532,0.543575169,0.134335295,0.244364394,0.082575603,0.088504634,0.165214985,-0.351339595,0.373332848,0.010248106,0,2.901073853,3.056185881,2.853219509,3.182554801,25.4320355,101.7047854,0.109949943,70.366515,0.01281545,4569.548023,0.256929279,0.160589411
1,张九汉,1950/1/1,2001/8/1,0,硕士,2,18,汉族,1,江苏省,扬州市,0,2.252400374,0.286932318,0.149676735,0.264549235,0.56578026,0.106005872,0.241730554,0.090069562,0.090715629,0.173856763,-0.358606349,0.344640657,-0.021654012,4.421917808,2.53118213,2.934251229,2.864155928,3.149215857,32.3968554,119.4077658,0.154476073,86.43406945,0.227121375,3584.945,0.232343058,
1,张九萍,1963/4/1,2009/3/1,1,硕士,2,18,汉族,1,山西省,晋中市,0,2.392908836,0.293592053,0.156337352,0.274968757,0.568564057,0.146305052,0.245712121,0.087955911,0.097236825,0.17462098,-0.362213299,0.333243202,0.014939583,0,2.812160492,3.003805637,2.7824561,3.12710619,37.6866796,112.7383414,0.105269482,102.151213,0.139180297,9349.066492,0.435805787,0.432698456
1,张令平,1962/7/1,2008/4/1,0,硕士,2,18,汉族,1,山东省,枣庄市,0,2.522641214,0.288326497,0.16276475,0.252858878,0.643697985,0.145062404,0.262453252,0.093068342,0.098118493,0.190431161,-0.378391276,0.308411798,-0.051156863,0,2.312496265,2.589843273,2.862280687,2.941807111,34.8108822,117.3178922,0.059485903,25.11395238,0.168659103,1509.750299,0.125462093,0.498246691
1,张会民,1955/4/1,2010/1/1,0,硕士,2,18,汉族,1,陕西省,渭南市,0,2.449655224,0.292833751,0.15922173,0.261360169,0.609204267,0.119309275,0.264553148,0.083324313,0.101849232,0.200883886,-0.401607238,0.343660043,0.030901199,0,2.299738725,2.812219779,2.831145525,3.270692348,34.5169112,109.4643291,0.205200492,70.0515,0.2443088,2702.405,0.480419855,0.615433352
1,张传林,1952/5/1,1997/12/1,0,硕士,2,18,汉族,1,山东省,日照市,0,2.366724111,0.306313907,0.154534164,0.26162484,0.590670838,0.129416938,0.260016217,0.077273602,0.096846951,0.189916965,-0.375220211,0.340304242,0.008038195,3.753424658,2.598098437,2.871161938,2.684769551,3.038940032,35.4178833,119.5213994,0.141300247,69.79004523,0.248900318,6439.7225,0.392636872,
1,张作理,1958/11/1,2007/9/1,0,博士,2,22,汉族,1,山东省,青岛市,0,2.222433593,0.283069888,0.159763902,0.278023376,0.574641977,0.135639406,0.259276897,0.085325815,0.096396221,0.179000351,-0.375411439,0.35427787,0.000201918,0,2.448859453,2.705746333,2.878268639,3.015633106,36.0638034,120.3781372,0.19680606,29.09000758,0.212019706,2029.44,0.599345685,0.48757675
1,张依涛,1966/7/1,2016/6/1,0,硕士,2,18,汉族,1,湖北省,荆门市,0,2.455588393,0.326816173,0.174721903,0.281117067,0.621527198,0.119530388,0.242792028,0.077514009,0.107505762,0.187895575,-0.398259923,0.354796184,-0.022262467,0,2.954015732,3.422737694,2.78220017,3.010306501,31.0375248,112.1937979,0.094128863,159.2585,0.122699305,9571.75,0.214917817,0.172704461
1,张保,1957/9/1,2008/2/1,0,硕士,2,18,汉族,1,山西省,忻州市,1,2.326680364,0.289129455,0.158629427,0.267595253,0.592796116,0.131743552,0.251520325,0.088405538,0.096089272,0.175582154,-0.373950827,0.34453229,0.036923578,0,2.805217505,3.375211477,2.705136617,3.236035268,38.76502,112.385805,0.148375125,104.3098233,0.192620676,9944.358333,0.349055813,0.243895896
1,张值恒,1970/2/1,2016/12/1,0,硕士,2,18,汉族,1,湖南省,娄底市,0,2.314069179,0.273337491,0.153247332,0.266652382,0.574708282,0.137487534,0.245853744,0.089261003,0.093301241,0.175421569,-0.355472891,0.339434743,-0.021493969,0,2.705631351,3.137421179,3.04682169,3.238663769,27.6995215,111.9890658,0.055954849,170.1544,0.060217068,7536.323333,0.177607522,0.045920917
1,张健,1956/3/1,2003/7/1,0,本科,1,16,汉族,1,山东省,烟台市,0,2.435897436,0.345108696,0.168478261,0.266304348,0.632653061,0.127717391,0.238572654,0.081521739,0.096467391,0.182065217,-0.364130435,0.317934783,0.001005199,8.509589041,2.576592207,3.034994364,2.836704254,3.244355679,37.461928,121.4425255,0.171136712,70.41570154,0.197578369,4460.086266,0.307438344,0.342424308
1,张元富,1951/12/1,2003/4/1,0,,1,,汉族,1,吉林省,长春市,0,2.138461538,0.275,0.155555556,0.269444444,0.577319588,0.125,0.262809752,0.086111111,0.0875,0.191666667,-0.358333333,0.361111111,0.033807732,3.421917808,2.5545187,2.628572464,2.980669498,3.049213648,43.8844201,125.3180998,0.180372236,30.53977,0.673340114,1134.7575,0.429729632,-0.130229746
1,张兆民,1962/3/1,2012/1/1,0,本科,1,16,汉族,1,福建省,南平市,0,2.417814468,0.34113644,0.184446133,0.276783181,0.666392127,0.112373354,0.23933612,0.086543398,0.108540189,0.17948075,-0.393545255,0.353051756,-0.023818383,1.835616438,2.792615414,3.217669884,2.867558241,2.973316908,27.3829611,118.0783609,0.090744262,141.834,0.154657081,10935.725,0.194895783,0.180622573
1,张光峰,1968/5/1,2008/2/1,0,硕士,2,18,汉族,1,山东省,德州市,0,2.270263685,0.285922859,0.171774062,0.278879642,0.615943353,0.124923846,0.233494884,0.084447312,0.101407442,0.16969818,-0.366255247,0.364900826,-0.025104778,0,2.671413422,2.858342767,2.822920084,3.029389083,37.4363704,116.3534091,0.065666485,207.3406322,0.120932136,17065.36979,0.200483312,0.385278263
1,张兵,1966/4/1,2013/3/1,0,博士,2,22,汉族,1,山东省,泰安市,0,2.477254672,0.324884704,0.174887751,0.275678869,0.634389397,0.121024063,0.247164351,0.078385744,0.104561647,0.196054879,-0.407614295,0.356242046,-0.004812879,4.17260274,2.913992786,3.260539436,2.677728605,3.500617933,36.2002968,117.0809316,0.070909166,453.195501,0.082005686,44851.85317,0.107800524,0.15473767
1,张冬云,1964/11/1,2016/8/1,0,硕士,2,18,汉族,1,安徽省,马鞍山市,0,2.380718196,0.29351603,0.156062572,0.263582736,0.59208192,0.142919456,0.236276319,0.093039436,0.092190969,0.164614125,-0.360384175,0.327016377,0.020160942,3,2.143861622,2.955984235,2.625722051,2.98889941,31.6866105,118.5048377,0.139311866,130.5895,0.058405177,15010.8775,0.341343518,0.098665913
1,张利平,1960/9/1,2011/1/1,0,本科,1,16,汉族,1,内蒙古自治区,赤峰市,0,2.24267279,0.285654195,0.15599327,0.270520594,0.576641014,0.139344573,0.272659704,0.085874685,0.098212269,0.188274534,-0.360794051,0.343990577,-0.005360263,0,2.842007518,3.142497241,2.807900548,3.003457487,43.2564906,118.9759212,0.073088335,144.2324749,0.104970573,8946.556667,0.249276129,0.342569254
1,张剡,1962/7/1,2011/4/1,0,硕士,2,18,汉族,1,四川省,德阳市,0,2.243459635,0.29150778,0.161380201,0.267824627,0.602559229,0.127574016,0.261531247,0.083891732,0.095649771,0.185991213,-0.366843869,0.348767575,-0.002932235,0,2.532854676,2.942121685,2.757820189,2.984869719,31.1244028,104.39013,0.100105086,86.94571627,0.038204916,5648.3948,0.238591918,0.159605767
1,张力,1955/9/1,2002/2/1,0,硕士,2,18,汉族,1,河北省,邢台市,0,2.276679842,0.289544236,0.155495979,0.278820375,0.557692308,0.139410188,0.245108169,0.067024129,0.091152815,0.18230563,-0.367292225,0.339142091,0.024721642,0,2.394697189,2.846811295,2.322149754,2.728705883,37.0616519,114.499746,0.196707669,77.61752077,0.268859997,3044.345,0.43716402,0.610335409
1,张务锋,1960/10/1,2011/1/1,0,硕士,2,18,汉族,1,山东省,济南市,0,2.304671348,0.280533985,0.161300791,0.279020086,0.578097415,0.128690044,0.251362338,0.087707463,0.100170016,0.180103852,-0.375219282,0.355511335,-0.003371406,0,3.119214932,3.036006212,2.913198709,3.45494175,36.6507007,117.1140042,0.097510587,304.0023333,0.237305342,17581.16667,0.204428883,0.529813443
1,张勇（1960）,1960/10/1,2008/12/1,0,博士,2,22,汉族,1,江西省,新余市,0,2.410719569,0.28505245,0.156549187,0.266664544,0.587064126,0.134331783,0.25146369,0.082731482,0.096705604,0.189087101,-0.384377294,0.337220841,0.008406175,0,2.872378767,3.045945406,2.993506074,3.086323798,27.853572,114.8867147,0.196646361,57.736975,0.432467024,4825.235,0.451475592,1.132114955
1,张卫国,1953/11/1,2000/11/1,0,博士,2,22,汉族,1,江苏省,常州市,0,2.445582313,0.303903184,0.168779188,0.269487929,0.626295913,0.147801126,0.262056921,0.085445492,0.106915863,0.189791534,-0.38172848,0.336057905,-0.020080404,0,2.839402596,2.851966381,2.721849442,3.40769736,31.8122623,119.9691539,0.117873425,50.51899222,,,0.235980869,
1,张叶飞,1966/11/1,2016/12/1,0,硕士,2,18,汉族,1,江苏省,无锡市,0,2.469657419,0.326255884,0.168929871,0.266966874,0.632774653,0.127655017,0.250770272,0.082157654,0.102464721,0.19269883,-0.386160573,0.33368923,0.056641684,0,3.091449261,3.562057197,2.473408222,3.429528654,31.5776626,120.2952752,0.13067243,442.7218,0.016111424,29948.798,0.038440237,0.028978874
1,张吉福,1964/9/1,2010/3/1,0,博士,2,22,汉族,1,天津市,天津市,0,2.226113105,0.273333459,0.156189139,0.269871432,0.578753882,0.129415002,0.250556851,0.080673608,0.087912214,0.193499625,-0.357130548,0.340374522,-0.024181938,6.339726027,2.749480009,3.26417309,2.617661715,3.196086943,39.3032619,117.4163641,0.069571473,116.846728,0.107507806,12017.02714,0.064497547,0.171871601
1,张和平,1964/11/1,2011/8/1,0,博士,2,22,汉族,1,江西省,吉安市,0,2.500754169,0.299812814,0.164362363,0.259803629,0.632640751,0.144872928,0.265866177,0.089740136,0.103004357,0.184865081,-0.391672505,0.335362722,0.007652281,0,2.82641983,2.990369439,2.872094214,3.025426328,27.0937349,114.961355,0.104852194,93.001914,0.136934238,10138.334,0.266843787,0.322261847
1,张嗣义,1955/10/1,2006/7/1,0,硕士,2,18,汉族,1,湖北省,黄石市,0,2.158176596,0.307064731,0.17267984,0.289373523,0.596736833,0.114145178,0.223016331,0.07320061,0.096783451,0.17852639,-0.366607263,0.375359611,0.044837198,0,2.846362432,2.841978153,2.766714414,2.909436623,30.2024971,115.0334144,0.233554864,59.17942,0.497192011,2980.816667,0.510901632,1.200702827
1,张国伟,1963/5/1,2012/4/1,0,硕士,2,18,汉族,1,河南省,南阳市,0,2.31660103,0.306657033,0.169755766,0.281264073,0.603545857,0.124189438,0.240965551,0.082855132,0.0988082,0.184991169,-0.369601679,0.346769645,0.016528154,4.41369863,2.990903139,3.185795546,2.633930266,3.255012035,33.0010496,112.5292693,0.093927518,214.2462707,0.0625043,15234.93336,0.095077396,0.126357256
1,张国华（1964）,1964/11/1,2011/4/1,0,本科,1,16,汉族,1,江苏省,苏州市,0,2.442892093,0.300738869,0.153206593,0.270934613,0.565474422,0.135453221,0.257491952,0.08371028,0.102839976,0.19570764,-0.388690802,0.329812707,0.000258317,4.756164384,2.955240011,3.349792957,2.375288486,3.239447951,31.3016935,120.5810725,0.097033051,575.8648626,0.072589822,50962.73661,0.206615111,0.159954898
1,张国晖,1956/6/1,2010/9/1,0,本科,1,16,汉族,1,河南省,信阳市,0,2.177793219,0.29024938,0.152362082,0.270121284,0.564050637,0.123107849,0.253508537,0.086646751,0.092688717,0.176927463,-0.354946542,0.359142682,0.002589499,4.498630137,2.665635904,2.919505835,2.875350714,3.180562417,32.075,114.853333,0.106579385,179.718666,0.194126191,9904.32,0.303612645,0.572977009
1,张国胜,1956/12/1,2006/8/1,0,硕士,2,18,汉族,1,福建省,漳州市,0,2.460413837,0.314856712,0.178948502,0.262201034,0.682485876,0.121377397,0.241664175,0.090147598,0.108220211,0.181668821,-0.362071752,0.337131006,-0.000450613,3.668493151,3.005288124,3.018994451,2.779774904,2.97845149,24.2388257,117.4524304,0.190787701,61.741846,0.267119652,3147.988,0.439675104,0.598768805
1,张子林,1963/8/1,2016/12/1,0,硕士,2,18,汉族,1,黑龙江省,鸡西市,0,2.095030126,0.286833117,0.153305738,0.275288766,0.556890642,0.120496654,0.232218953,0.080731431,0.08904,0.167212369,-0.352915157,0.362378788,-0.068812525,4.249315068,2.632543266,3.042319953,2.901804566,3.186074257,45.65802,132.461493,-0.040465863,129.073325,0.026607681,6139.756667,0.03287442,0.093288251
1,张孝成,1964/4/1,2017/5/1,0,硕士,2,18,汉族,1,江苏省,盐城市,0,2.345358616,0.263378862,0.149189248,0.264314907,0.564437511,0.128406861,0.273111891,0.082850501,0.092096936,0.221885062,-0.387649484,0.338463099,-0.006283631,0,3.104956945,3.156196435,2.749757528,3.340811332,33.349559,120.1577019,0.081187398,122.267,0.036070147,10833.91167,0.222622574,0.079875124
1,张学平,1955/7/1,1998/3/1,0,本科,1,16,汉族,1,安徽省,六安市,0,2.190715745,0.283508116,0.157829247,0.274302174,0.575384602,0.131203565,0.264293678,0.084400465,0.095877979,0.185345535,-0.375242157,0.360981946,-0.01125549,5.169863014,2.592436234,2.64926966,2.970750173,2.863491615,31.7383487,116.5142252,0.101734702,17.6663175,,,,
1,张学群,1957/10/1,2008/7/1,0,硕士,2,18,汉族,1,安徽省,阜阳市,0,2.35111819,0.311628264,0.173079877,0.272980031,0.634038602,0.129431644,0.242684465,0.07906298,0.101789555,0.168709677,-0.369016897,0.347211982,-0.033970157,0,2.678313375,2.880163908,2.88492465,2.910260201,32.8926763,115.8090001,0.146556468,55.21749145,0.252886566,3404.15,0.311825572,0.559800175
1,张安疆,1971/2/1,2018/1/1,0,硕士,2,18,汉族,1,甘肃省,白银市,0,2.165708175,0.249961884,0.14816782,0.275919485,0.53699658,0.143441743,0.253143649,0.080467597,0.087299852,0.193848802,-0.350041933,0.343767192,-0.040087078,0,2.90579915,3.330205142,2.665041149,3.095756769,36.5451563,104.1355419,0.035701721,60.7545,0.013441434,3676.685,0.101878068,-0.00974771
1,张安顺,1965/4/1,2005/10/1,0,硕士,2,18,汉族,1,山东省,济南市,0,2.21462268,0.258887358,0.144129818,0.270528722,0.532770854,0.132243928,0.250798695,0.085371688,0.089494936,0.175510265,-0.360642619,0.35933398,0.036984529,5.501369863,3.106680751,3.099267483,2.767296076,3.333289146,36.6507007,117.1140042,0.222740322,46.81678788,0.319912481,2423.315551,0.489208574,0.682279735
1,张宝娟,1967/9/1,2019/12/1,1,硕士,2,18,汉族,1,江苏省,南京市,0,2.277684943,0.281979469,0.154313471,0.268754179,0.574180731,0.114691443,0.251397242,0.088336717,0.098395297,0.17080912,-0.372948514,0.358145661,-0.008185714,0,2.913410783,3.303397,2.908194423,3.370529771,32.0615513,118.7915619,0.033888425,594.9205,-0.013400769,33579.83236,,0.046470087
1,张宪军,1956/3/1,2008/1/1,0,硕士,2,18,汉族,1,辽宁省,铁岭市,0,2.329108767,0.289482438,0.16069614,0.283735544,0.566358861,0.132662682,0.250858679,0.088184231,0.100679843,0.174398557,-0.382882225,0.355232288,-0.051275927,0,2.935658455,3.139150321,2.910316706,3.190990448,42.2895233,123.8394899,0.016933327,24.97571672,0.128279786,1682.583584,0.026041576,0.82483185
1,张家盟,1956/7/1,1999/3/1,0,本科,1,16,汉族,1,浙江省,舟山市,1,2.486174454,0.29742941,0.164024344,0.259391733,0.632342218,0.135056867,0.253198677,0.092736275,0.097929153,0.183921621,-0.377014316,0.32946722,0.034015872,0,2.711783767,3.069462419,2.917549014,3.087289214,29.9873344,122.2030363,0.197596761,24.47184105,0.30838811,2427.4,0.422849867,0.599118246
1,张家胜,1968/10/1,2017/4/1,0,硕士,2,18,汉族,1,湖北省,荆州市,0,2.396811222,0.312099063,0.164148674,0.27359665,0.599965948,0.130410054,0.246645288,0.082466847,0.104476004,0.188413045,-0.390448346,0.344717969,0.013503677,4.002739726,3.042589843,3.236275733,2.69476527,3.3835935,30.3375134,112.2337792,0.051100098,406.0923333,-0.001409787,18981.67557,,-0.005336213
1,张小平,1963/6/1,2016/9/1,0,硕士,2,18,汉族,1,江西省,新余市,0,2.174472284,0.294632198,0.161547109,0.282277379,0.572299168,0.126840656,0.242431387,0.091602581,0.095726908,0.168955022,-0.37514713,0.364809949,-0.004902451,0,2.523068428,3.142717441,2.819505056,2.892738899,27.853572,114.8867147,0.106633685,199.4884,0.036624161,22724.57667,0.223854515,0.074423969
1,张少军,1955/10/1,2007/3/1,0,硕士,2,18,汉族,1,山东省,潍坊市,0,2.430818389,0.29252533,0.160395966,0.274587635,0.584133971,0.122738432,0.255121831,0.077546972,0.101121254,0.1942717,-0.397765567,0.358550884,-0.009641827,0,2.455976129,2.792233407,2.837637901,3.178492486,36.7071591,119.1557441,0.107755867,274.8524264,0.194888157,15771.3339,0.225267692,0.430412171
1,张少农,1954/7/1,1998/3/1,0,本科,1,16,汉族,1,山西省,长治市,0,2.317099632,0.280381106,0.162265906,0.277146162,0.585488554,0.131870176,0.257456869,0.076396684,0.094020878,0.191532923,-0.376618922,0.359274157,0.01183342,0,2.524803559,3.109960397,2.70825386,3.23417147,36.1830167,113.0992929,0.162858804,20.23962256,0.397444002,1472.373333,0.256164013,
1,张少康,1951/7/1,2002/2/1,0,本科,1,16,汉族,1,广西壮族自治区,贵港市,0,2.404264572,0.323872133,0.164514187,0.264036434,0.623073811,0.117520538,0.261931035,0.089967179,0.102360121,0.191334408,-0.405988425,0.346104174,-0.012986816,0,2.475528359,2.981420398,2.794819713,2.80512619,23.1144539,109.5946193,0.157193005,18.14504286,0.208181009,873.7,0.375033568,
1,张岳峰,1964/5/1,2017/12/1,0,硕士,2,18,汉族,1,安徽省,安庆市,0,2.279352073,0.260846147,0.145701395,0.271613795,0.536428552,0.13754716,0.250665841,0.085431068,0.089471955,0.173535933,-0.366945399,0.350787888,0.041353167,0,2.839225769,3.160549005,2.850649277,3.279219548,30.6592336,116.6302585,0.130887776,193.8363333,0.08250408,16978.17667,,0.144506619
1,张常荣,1963/8/1,2015/3/1,0,硕士,2,18,汉族,1,黑龙江省,哈尔滨市,0,2.187153936,0.262997815,0.160443816,0.279871233,0.573277268,0.140804254,0.245312886,0.078441153,0.089149557,0.186284855,-0.352993925,0.352963791,0.015248213,0,2.478714267,3.003917138,2.603609244,2.796401262,45.7593633,126.6276177,0.036649004,53.56459601,0.02192386,3550.160478,0.042327992,0.041585147
1,张广智（1957）,1957/1/1,2008/3/1,0,博士,2,22,汉族,1,河南省,商丘市,0,2.393819382,0.317216271,0.169111681,0.260527021,0.649113785,0.126004809,0.258290854,0.082084307,0.102137119,0.192050592,-0.375336492,0.338083417,-0.021367407,0,2.444586515,2.6479671,2.784922481,2.855768621,34.4168215,115.6507447,0.109818366,130.600542,0.137682353,6624.5,0.269806385,0.2995517
